Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH2_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH7_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH5_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH13_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH1_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH4_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH14_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH9_chemaxoncxcalc_15.6_gmean_count_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH8_chemaxoncxcalc_15.6_Max_drp_DRP,Org_asa_hydrophobic_pH6_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH3_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH11_chemaxoncxcalc_15.6_Range_drp_DRP,Org_asa_hydrophobic_pH10_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP,Org_asa_hydrophobic_pH12_chemaxoncxcalc_15.6_gmean_molarity_drp_DRP
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.37,0.0,0.0,197.49,242.37,197.49,221.94,0.0,197.49,197.49,197.49,197.49,197.49,242.37,221.94,221.94,242.37,221.94,242.37,0.0,242.37,0.0,221.94,197.49,242.37,0.0,242.37,221.94,0.0,221.94,197.49,242.37,0.0,221.94,197.49,197.49,197.49,0.0,197.49,0.0,242.37,197.49,221.94,242.37,242.37,0.0,197.49,242.37,221.94,221.94,221.94,0.0,0.0,0.0,242.37,242.37
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
274.53,0.0,0.0,230.43,274.53,230.43,253.93,0.0,230.43,230.43,230.43,230.43,230.43,253.93,253.93,253.93,274.53,253.93,274.53,0.0,274.53,0.0,253.93,230.43,274.53,0.0,274.53,253.93,0.0,253.93,230.43,274.53,0.0,253.93,230.43,230.43,230.43,0.0,230.43,0.0,274.53,230.43,253.93,274.53,253.93,0.0,230.43,274.53,253.93,253.93,253.93,0.0,0.0,0.0,253.93,274.53
300.42,0.0,0.0,283.9,300.42,269.03,283.9,0.0,269.03,269.03,283.9,269.03,269.03,300.42,283.9,283.9,300.42,283.9,300.42,0.0,300.42,0.0,283.9,269.03,300.42,0.0,300.42,283.9,0.0,283.9,269.03,300.42,0.0,283.9,269.03,283.9,269.03,0.0,283.9,0.0,300.42,283.9,283.9,300.42,300.42,0.0,283.9,300.42,283.9,283.9,283.9,0.0,0.0,0.0,300.42,300.42
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
304.48,0.0,0.0,253.81,304.48,253.81,278.5,0.0,253.81,253.81,253.81,253.81,253.81,278.5,253.81,253.81,304.48,253.81,304.48,0.0,304.48,0.0,278.5,253.81,304.48,0.0,304.48,253.81,0.0,253.81,253.81,304.48,0.0,278.5,253.81,253.81,253.81,0.0,253.81,0.0,304.48,253.81,278.5,304.48,278.5,0.0,253.81,304.48,278.5,253.81,278.5,0.0,0.0,0.0,278.5,304.48
347.91,0.0,0.0,329.81,347.91,329.81,344.22,0.0,329.81,329.81,329.81,329.81,329.81,347.91,344.22,344.22,347.91,344.22,347.91,0.0,347.91,0.0,344.22,329.81,347.91,0.0,347.91,344.22,0.0,344.22,329.81,347.91,0.0,344.22,329.81,329.81,329.81,0.0,329.81,0.0,347.91,329.81,344.22,347.91,347.91,0.0,329.81,347.91,344.22,344.22,344.22,0.0,0.0,0.0,347.91,347.91
228.21,0.0,0.0,204.9,228.21,204.9,216.36,0.0,204.9,204.9,204.9,204.9,204.9,216.36,216.36,216.36,228.21,216.36,228.21,0.0,228.21,0.0,216.36,204.9,228.21,0.0,228.21,216.36,0.0,216.36,204.9,228.21,0.0,216.36,204.9,204.9,204.9,0.0,204.9,0.0,228.21,204.9,216.36,228.21,216.36,0.0,204.9,228.21,216.36,216.36,216.36,0.0,0.0,0.0,216.36,228.21
272.51,0.0,0.0,173.64,272.51,173.64,195.93,0.0,173.64,173.64,173.64,173.64,173.64,220.65,195.93,195.93,272.51,195.93,272.51,0.0,272.51,0.0,195.93,173.64,272.51,0.0,272.51,195.93,0.0,195.93,173.64,272.51,0.0,195.93,173.64,173.64,173.64,0.0,173.64,0.0,272.51,173.64,195.93,272.51,220.65,0.0,173.64,272.51,195.93,195.93,195.93,0.0,0.0,0.0,220.65,272.51
363.28,0.0,0.0,329.92,363.28,329.92,344.94,0.0,329.92,329.92,329.92,329.92,329.92,344.94,329.92,329.92,363.28,329.92,363.28,0.0,363.28,0.0,344.94,329.92,363.28,0.0,363.28,329.92,0.0,329.92,329.92,363.28,0.0,344.94,329.92,329.92,329.92,0.0,329.92,0.0,363.28,329.92,344.94,363.28,344.94,0.0,329.92,363.28,344.94,329.92,344.94,0.0,0.0,0.0,344.94,363.28
357.38,0.0,0.0,257.42,357.38,237.76,272.88,0.0,237.76,237.76,257.42,237.76,237.76,357.38,257.42,257.42,357.38,257.42,357.38,0.0,357.38,0.0,272.88,237.76,357.38,0.0,357.38,257.42,0.0,257.42,237.76,357.38,0.0,272.88,237.76,237.76,237.76,0.0,237.76,0.0,357.38,257.42,272.88,357.38,357.38,0.0,237.76,357.38,272.88,257.42,272.88,0.0,0.0,0.0,357.38,357.38
273.45,0.0,0.0,229.49,273.45,229.49,254.04,0.0,229.49,229.49,229.49,229.49,229.49,254.04,254.04,254.04,273.45,254.04,273.45,0.0,273.45,0.0,254.04,229.49,273.45,0.0,273.45,254.04,0.0,254.04,229.49,273.45,0.0,254.04,229.49,229.49,229.49,0.0,229.49,0.0,273.45,229.49,254.04,273.45,254.04,0.0,229.49,273.45,254.04,254.04,254.04,0.0,0.0,0.0,254.04,273.45
389.54,0.0,0.0,328.9,389.54,328.9,340.92,0.0,328.9,300.4,328.9,300.4,328.9,340.92,328.9,328.9,389.54,328.9,389.54,0.0,389.54,0.0,340.92,328.9,389.54,0.0,389.54,328.9,0.0,328.9,328.9,389.54,0.0,340.92,300.4,328.9,328.9,0.0,328.9,0.0,389.54,328.9,340.92,389.54,340.92,0.0,328.9,389.54,340.92,328.9,340.92,0.0,0.0,0.0,340.92,389.54
299.25,0.0,0.0,207.27,299.25,207.27,207.27,0.0,180.64,207.27,207.27,207.27,180.64,278.66,207.27,207.27,299.25,207.27,299.25,0.0,299.25,0.0,207.27,180.64,299.25,0.0,299.25,207.27,0.0,207.27,207.27,299.25,0.0,207.27,207.27,207.27,207.27,0.0,207.27,0.0,299.25,207.27,207.27,299.25,278.66,0.0,207.27,299.25,207.27,207.27,207.27,0.0,0.0,0.0,278.66,299.25
187.08,0.0,0.0,186.04,187.08,186.04,187.08,0.0,186.04,186.04,186.04,186.04,186.04,187.08,186.04,187.08,187.08,186.04,187.08,0.0,187.08,0.0,187.08,186.04,187.08,0.0,187.08,187.08,0.0,187.08,186.04,187.08,0.0,187.08,186.04,186.04,186.04,0.0,186.04,0.0,187.08,186.04,187.08,187.08,187.08,0.0,186.04,187.08,187.08,186.04,187.08,0.0,0.0,0.0,187.08,187.08
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
190.48,0.0,0.0,111.65,190.48,111.65,150.34,0.0,111.65,111.65,111.65,111.65,111.65,190.48,111.65,111.65,190.48,111.65,190.48,0.0,190.48,0.0,150.34,111.65,190.48,0.0,190.48,111.65,0.0,111.65,111.65,190.48,0.0,150.34,111.65,111.65,111.65,0.0,111.65,0.0,190.48,111.65,150.34,190.48,190.48,0.0,111.65,190.48,150.34,111.65,150.34,0.0,0.0,0.0,190.48,190.48
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
242.86,0.0,0.0,197.44,242.86,197.44,222.06,0.0,197.44,197.44,197.44,197.44,197.44,242.86,222.06,222.06,242.86,222.06,242.86,0.0,242.86,0.0,222.06,197.44,242.86,0.0,242.86,222.06,0.0,222.06,197.44,242.86,0.0,222.06,197.44,197.44,197.44,0.0,197.44,0.0,242.86,197.44,222.06,242.86,242.86,0.0,197.44,242.86,222.06,222.06,222.06,0.0,0.0,0.0,242.86,242.86
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
214.24,0.0,0.0,167.18,214.24,167.18,191.96,0.0,167.18,167.18,167.18,167.18,167.18,214.24,191.96,191.96,214.24,191.96,214.24,0.0,214.24,0.0,191.96,167.18,214.24,0.0,214.24,191.96,0.0,191.96,167.18,214.24,0.0,191.96,167.18,167.18,167.18,0.0,167.18,0.0,214.24,167.18,191.96,214.24,214.24,0.0,167.18,214.24,191.96,191.96,191.96,0.0,0.0,0.0,214.24,214.24
